Image Name,Original Size (Bytes),New Size (Bytes),Compression Percentage
418eb5f6ef0ca8e5024404645693cf.jpeg,19050,4862,74.47769028871392
262e42217414a83ab1c36fde5c97c9.jpeg,119575,10390,91.31089274513904
391d5e050dda13b3690654a07ec89d.jpeg,289172,7779,97.30990552335635
da2afa9ea74bd32d9c530f6d1e117b.jpeg,156443,5001,96.80330855327499
c5dc6b07ec8b3209547463c2330908.jpeg,12250,3212,73.7795918367347
95aaff22fe040e38b232bf70e36e97.jpeg,12799,2961,76.86538010782093
72f994596f8067bca63078429edb2e.jpeg,20710,5316,74.33124094640272
ac3a20b14ff4a50c0bc6c8899a3db1.jpeg,41678,4089,90.18906857334805
8e4b4b4ba5e2f2f3a2ed933f322a1c.jpeg,39979,15938,60.134070386953155
2649882584d03230d933a2a640fdef.jpeg,59968,9350,84.40835112059766
f9da4a55a13be255ee06537d276cf6.jpeg,106710,6800,93.62758879205323
9f9fc7e9d9961bf702a53e785e3063.jpeg,10714,2725,74.56598842635805
40945e9973a0e2e5aaf0f7843888ab.jpeg,451286,5023,98.88695860274859
6319f6ba6c9bad0a471e42bfaf5156.jpeg,49982,7614,84.76651594574048
a3e9a0674758f9cf7d07b2202f827a.jpeg,21629,8295,61.64871237690138
b6024e690cf3aaac5bcbd7dfb4b16c.jpeg,25682,2701,89.4829063157075
c60029ddb637d0191b51c8e86df84a.jpeg,35069,7282,79.23522199093216
ff5dcf79324ee6561fcdff41de27f2.jpeg,18657,3706,80.13614193064265
d541f6a21bab82486c59b17473ddf6.jpeg,156101,14923,90.4401637401426
9c4f0deb8c346a239350a453583945.jpeg,40369,22096,45.26493101141965
8b3495dfabda23c833a5ce393f3c9d.jpeg,70931,21763,69.31806967334452
451b1568b4678c9f31064585c73670.jpeg,53074,7910,85.09628066473226
a7cc7d7742389c9103a1c4eb2da614.jpeg,344857,4902,98.57854125043134
9a5adc29572a437906c02fc0e755a8.jpeg,59251,9620,83.76398710570285
96f49890a5ec4224fdc275cb95b967.jpeg,14891,4405,70.41837351420321
8753cd586b9075889af88dbe5d1c96.jpeg,37075,7620,79.44706675657451
8b18516a2cd77397f72c7bfd8af335.jpeg,59678,20746,65.23677066925835
11a87c2ba44cac89e9124e6dc63822.jpeg,1065827,9868,99.07414617944563
aae2c1c348b18991cbe7322e8037ba.jpeg,74213,8227,88.91434115316723
b5bcd19f111fbf780403e8a4898779.jpeg,26929,4948,81.62575661925806
603be71f41db32fa9460c58946ebee.jpeg,17323,6207,64.16902384113607
df3d3e8369f289d9a4b7ca9563f359.jpeg,45318,8023,82.29621783838651
471a7d6595daf7a24ccd3865670292.jpeg,27043,3730,86.20715157342012
9e548bf189988872d275f41acab6d8.jpeg,79774,6434,91.93471557148946
90e5c1337d3829af87868af943e503.jpeg,21330,6028,71.73933427097985
828eee4194f0a38ad488484843cd60.jpeg,1777096,5889,99.66861666449083
6e493c6f31195f0cbd9ebc00555a5e.jpeg,108200,31401,70.97874306839186
fbfbef65c4fb8b5a6dc283d622cdad.jpeg,148014,11553,92.19465726215088
24ef153d800f5813980fa4588e66ed.jpeg,25312,6870,72.8587231352718
045eb640a8d17f2af0dcb29983ecc5.jpeg,47987,7296,84.79588221810074
f0c34faec4701b0e8844d170fa3bb5.jpeg,43732,6296,85.60321961035397
d3e9724f4cab02b83742343f1bfac0.jpeg,174887,9715,94.44498447569002
1d9ab6ad74de7a5a2525d2da54a1a0.jpeg,110048,6768,93.84995638266938
931eb18cdcf1304eb6c2427b68661b.jpeg,84299,8414,90.0188614337062
4e90aa6949c20ca5e444508832ec01.jpeg,42593,32448,23.818467823351252
5398b64978b613952a7fa022750187.jpeg,38349,6832,82.18467235129991
388cbd7941bd11df80192dd643af40.jpeg,75289,6881,90.8605506780539
656404965f72b35e9c4451841b1118.jpeg,32265,8458,73.78583604525026
a757921f72ba6def581e7ea51f04a4.jpeg,23632,5410,77.10731211916047
a971832ca2f318b58d83adf65254bc.jpeg,53693,5298,90.13279198405752
7aaf4b3343fe9311d185b733cb409a.jpeg,14978,6196,58.63266123648017
29072820c57217cbaef5b63a6cd362.jpeg,229758,4419,98.07667197660147
8f0fe40145663ab599dd388fae8e02.jpeg,519570,29871,94.25082279577343
fff8d35efd7c44554ba70eece7490f.jpeg,7860,3027,61.48854961832061
81a0729097a91139e1c0adb634220f.jpeg,232520,5289,97.7253569585412
ded9a2422d9c9ce830585f6798c82f.jpeg,45455,12808,71.82268177318227
588e2f735569f976ceee78e05dfb75.jpeg,16872,6049,64.14770033191087
90993e02f2606216b919bd6d1fd8a1.jpeg,97587,4901,94.97781466793734
75beaf6c749a25bd74bc3ab8088dc2.jpeg,130613,7087,94.57404699379082
7fcdaeb5120f7a88f2534503ff7f20.jpeg,7645,8388,-9.718770438194891
516908c3efa33031bd6ec75f4d1ed6.jpeg,404342,5931,98.53317241345198
e02e3e6c4c0b1b4bb5d0549d629ead.jpeg,22290,7436,66.6397487662629
7775468466b69e427e2e2152c76b0d.jpeg,1206987,5335,99.55799026832932
974fdb23c3e5b2880c60d386db6552.jpeg,33051,7446,77.47118090224198
f3364f33a529c9a1d19d7807108e7a.jpeg,35932,5141,85.69241901369253
a19a5644bedd16478d12761e18a009.jpeg,215274,10643,95.05606808067859
f1594317e18aaf4d0150e91dedd1de.jpeg,55241,8514,84.58753462102425
43f14115fdf08c183d6571979819af.jpeg,47978,7186,85.0223018883655
a6538f06fe74566fa6a5d78c81bf1d.jpeg,45793,6948,84.82737536304676
5a8e46ce9f55416477fd7ef796e6cd.jpeg,14392,12348,14.2023346303502
ab5f8ce2a8d0711d44affeb5b5aeba.jpeg,84174,8073,90.40915246988381
88e74249c747612226f52531617d34.jpeg,18048,5885,67.39250886524823
38ae3fb89db7dec3315623b624894f.jpeg,173044,4215,97.56420332401008
f6dfa7332a9154f535535dcd225e21.jpeg,25057,8809,64.84415532585705
2471db4738e0499cd266cd143fc976.jpeg,41450,7355,82.25572979493366
4397fc48b5022427f670c05dfd9df8.jpeg,9296,2576,72.28915662650603
292d976fbb5e1faee9d37293644e30.jpeg,25415,7654,69.88392681487309
26ec9814c0e5f6ab42e6126fe8d4ee.jpeg,150918,12030,92.02878384288157
99d99552ee21d610d12004cc4220a3.jpeg,31940,7491,76.5466499686913
5376379028749884e1a127e09b2015.jpeg,275932,7465,97.29462331299015
70ab8feb93395e6880e30620cccefc.jpeg,85122,5849,93.12868588613989
e84ff5e3a69ae04e8b82fa250a1d8b.jpeg,66717,8609,87.09624233703553
aab02baf6bed9e0e7c48905b918bab.jpeg,23267,4676,79.90286672110715
330bf2a10fe18b13739cbbf08f3682.jpeg,90178,5945,93.40748297810995
07825f89a3a1a8efbf6495e62f4f50.jpeg,157970,8666,94.51414825599798
645036a507011e4e9b596996c49d3f.jpeg,41464,7497,81.91925525757283
6560dc957ee6c0de412123321703a2.jpeg,37935,10636,71.96256754975616
103927349827900cf32a048e6b5585.jpeg,29947,5928,80.20502888436238
44ff514a69cfd5bf9b63d8d8d2ed80.jpeg,163695,5800,96.45682519319466
69e2ac1ed30ed520a24e1b54a50e0c.jpeg,59654,7238,87.86669795822577
24564f0fd81d45dc388e2d9dc78236.jpeg,80359,7694,90.42546572256997
a9300ca3ab6240d0d77a361ec37af0.jpeg,116193,10477,90.98310569483532
a4f5d87f0284e81ced87fe71933c7f.jpeg,123405,5968,95.16389125238037
cfe463404c0012db114e043c906b84.jpeg,68063,5003,92.64945712060884
14c9e1054af5dc1537d63773064809.jpeg,45405,3213,92.9236868186323
e5d94d6937d6f9cc259fe6be603add.jpeg,41097,7225,82.41964133635058
656b5d7635703db993b39cb988dacc.jpeg,114652,10419,90.91250043610229
ced6e2eb58f156d9d09539f2005857.jpeg,23614,3721,84.24239857711527
077b4825aac3f4c14c336f6fb75698.jpeg,33146,6772,79.56917878477041
348703dfeba2783840df77f050f1e2.jpeg,14629,4058,72.26057830337002
a02acc3e8f8e8d1b83fa7b277de25e.jpeg,22573,6583,70.83684047313162
d4a4aa47184e35a51d995f54f9c943.jpeg,15343,3213,79.05885420061266
f333ca9156507a98cded0df59c23c7.jpeg,18845,4208,77.67046962058902
f604e3aaf8066ef11ac130d0df0618.jpeg,94127,6980,92.58448691661266
18153b15468106d894bdec14d2b9a6.jpeg,462065,10150,97.80333935701687
a7a765a8231d949c38bb77716d31e7.jpeg,78906,5698,92.7787493980179
c6b6ea6012e5825b4844e3bc209508.jpeg,23618,4965,78.9778982132272
42a4d57677acaeb1d1fe1bc1ceb37a.jpeg,13065,4154,68.2051282051282
5680d903fc5e7e71c95cf3a933c61d.jpeg,26553,4388,83.4745603133356
35558c6e7d183af2f1a49d9463e1e2.jpeg,39345,6825,82.65345024780785
8f04bca7de832265b7d75772897f8e.jpeg,12677,12689,-0.09465961978385451
9f00350ebe27cbc5fbf328666a6dba.jpeg,38254,4954,87.04972029068855
769745d272928eb4985f33e1b9ffd2.jpeg,28940,3138,89.15687629578439
9f1d6ed79f7815e987d804e025a195.jpeg,61833,8081,86.9309268513577
7ce487b37abbc3f42d41d152af31d0.jpeg,20134,14754,26.720969504321047
d0fae43e434c3f2d638c7dde236da4.jpeg,50814,8611,83.05388278820797
c92108152d83de8ce891e92d0247ec.jpeg,92380,5786,93.73673955401603
24859f9d5415e4a34f8b02bb8a209f.jpeg,66653,3696,94.45486324696563
29edf12495da9563dcec6775e18f9f.jpeg,58977,10110,82.85772419756854
b7c272847f8d10c605bf4bed65f44c.jpeg,69760,9480,86.41055045871559
a83114fe42cc727399b3152edb63a8.jpeg,45185,5785,87.19707867655195
89a04f914696d4f5d427a51c7e4b8b.jpeg,56016,7427,86.74128820337046
115e8885890dc7d3c0d52e77741886.jpeg,323977,7952,97.545504773487
6934f3cefbae808ec3b452f9d1d6d2.jpeg,53348,2938,94.4927644897653
a94c585f5c62a4e16eed33ddaa35d4.jpeg,20059,5088,74.63482725958423
344a09b3705a260e782fd3d26da93f.jpeg,13983,5065,63.77744403919044
48a4ac8e0e2458b49d01b7252c0119.jpeg,8259,4861,41.14299552003875
1792d59f6eed235f53f3b564ae902d.jpeg,49586,6595,86.69987496470777
94a9451e627705a2238f994652602d.jpeg,11538,5076,56.00624024960999
a0021f532d635541895e6b0716bae5.jpeg,19476,5727,70.59457794208257
f761c1fcfe33ddb5a4632dcedb4f5f.jpeg,29646,4502,84.81414018754639
c6894c0cd03223295096d03d1d2fa3.jpeg,39150,7605,80.57471264367815
5bb3c87c70b6290e225e23907ec378.jpeg,87623,24747,71.75741529050592
37ec3f720f75e212cc7e126adee980.jpeg,60727,6382,89.49067136529057
4ca7254812486766e5f1caae8e472b.jpg,24707,24707,0.0
49c27261687a1382c4359bdde8ccdd.jpeg,17838,8120,54.47920170422693
b76bb567b4bb3eea8a3c786de79b7d.jpeg,183613,5788,96.84771775418952
f88387a67957a8515dc1aeb2cd9b2f.jpeg,131523,8813,93.29927084996541
a9f796e9dbec0fae48319bb67c0b9f.jpeg,33343,6191,81.43238460846355
6b210846daa69d287865f0603d51f9.jpeg,198019,25502,87.12143784182325
a8987d0d995f943cebd658e86e44e4.jpeg,32674,6591,79.82799779641306
7720c9de5dbc9bdd236d44955d5c18.jpeg,14210,2736,80.74595355383532
edb294f5b2052d562c4e885f7c0eab.jpeg,44228,7836,82.2827168309668
5c0b284815c8f7c0072212cc138184.jpeg,70489,12956,81.61982720708195
07b03e3a4a56493a6335bead913695.jpeg,85755,32986,61.534604396245115
ce211b0a21caca2afc592109c0e510.jpeg,25228,7191,71.49595687331536
d6244168b2aed2c95f7494f277edab.jpeg,11951,3478,70.89783281733746
f8d1d460214baa724ce39a8f698966.jpeg,76153,8291,89.11270731290954
9c982e98353ebfdc11120436f2437d.jpeg,434934,5590,98.71474752491183
01600acaae0843dd88c84cd47170a2.jpeg,108168,6328,94.14984098809259
4f428570a3969e6a85595b15890a04.jpeg,47749,9953,79.15558441014471
802c9eb3153baeca2e05f376dda675.jpeg,142033,12816,90.97674484098765
bdce2dee7592a2379e2878bdf59b4a.jpeg,25145,4404,82.48558361503281
07349120a5beaf00f1c72f1ddac3f1.jpeg,34724,6824,80.34788618822716
8dd309ab1d46ebc409f02b68dc90c2.jpeg,5266,7633,-44.94872768704899
cc1730a10fd4752c1dc113d8b4cdfd.jpeg,162930,3595,97.79353096421777
96f13ad04629107a20e9e70e15d603.jpeg,93985,3841,95.91317763472894
25441d303895c085846177723bdbd1.jpeg,31426,5596,82.19308852542481
6c15357bf272673ddb317f32c4d136.jpeg,50579,9678,80.86557662270903
9b91232e925fdd3a3566ae2d4131a2.jpeg,15366,14966,2.6031498112716434
5042c1540bfb0de5a699f80c998b3a.jpeg,84492,9959,88.21308526251006
3c37f78aa1e77e298bc17c0857ccb7.jpeg,479851,7404,98.4570210336125
8d65fa76ff798f96b1d4eb06dee796.jpeg,155972,7383,95.26645808221988
e5466ef22d90d65006a4a7aa7c5955.jpeg,126925,6836,94.61414220996652
0e1390395223b701cc14149d1a19dc.jpeg,43190,4605,89.33780967816625
306ec53d0ce8550fb8935e97a0597d.jpeg,53184,5980,88.75601684717208
8baef5ca2a7e2467c1ca501a6dce44.jpeg,8499,8203,3.4827626779621146
bb8612153fa6dc690d15b2ff3abe9b.jpeg,52273,7249,86.13242017867732
511c06dda6f02eb95492e5c14b3d45.jpeg,31983,8621,73.04505518556734
91c356a3b20b4478c178a8c2b132f6.jpeg,858188,9276,98.91911795550625
d4130426527c5b30f03cc6b8d3444e.jpeg,108720,5005,95.39643119941134
b722936a08333a8ad7243167ac7956.jpeg,172541,7749,95.50889353834741
ed5e23d58ff42568caab21ebd4e704.jpeg,72607,8380,88.45841310066523
d5338f7a810adc3f9db6830b2dc2bb.jpeg,99388,4122,95.85261802229645
da686c40cce28fa942fea356f56a9a.jpeg,131194,7487,94.29318413951857
9d7ac5baeb2ff88edcc81b6c37468c.jpeg,14854,15154,-2.0196580045778845
5fa116ac0118362c169105048e0f7a.jpeg,11282,6981,38.12267328487857
9eaa34ac2edf68db3db4b493a9bba2.jpeg,100703,6812,93.2355540549934
dcb78b19214985961c0cc9b60ff1a6.jpeg,192614,9613,95.00918936318232
ec5114f967d9e1e9705ceec5e3f068.jpeg,1247010,6585,99.47193687300022
04c59ae6f199078a67f30e244e8b2f.jpeg,65239,9365,85.64508959364797
9c65a1428a3277586959168e9f0e22.jpeg,5595,7292,-30.330652368185884
f4ed99c41096654d0466de86df4758.jpeg,17188,5564,67.62857807772863
c51ce28906f7633b7fceeebedf8ea9.jpeg,211980,8662,95.9137654495707
6271771200cf169a0c9d3a59490075.jpeg,185103,8399,95.46252626915826
974a7810f5fdf80d50f6152fd7b16c.jpeg,116859,12038,89.69869671997877
cd387de1d5c07110e652f304615fcf.jpeg,526530,8593,98.36799422634988
fff055723f07e34efd2a049408aa3d.jpeg,170903,8188,95.20897819230791
bb9a33757eca10ebf1484dc0f32f44.jpeg,22498,6454,71.31300560049783
dbeaf991060845ac7c9f089f734be1.jpeg,12898,4145,67.86323461001706
241b45e45d118cf2b4caa4e0321ae5.jpeg,71863,2716,96.2205863935544
900973b371f2ad04bf19c025595582.jpeg,63581,7204,88.66957109828408
22cbf60d6cafb29e5700e3d00311e1.jpeg,34757,4190,87.94487441378716
b2269695bd6608b9a2f15a482d2a85.jpeg,91683,7496,91.82400226868667
894fb4bbad138daa8cc80521db010e.jpeg,52513,6477,87.66591129815474
b0100bd744c7c72ac009bb448371a6.jpeg,251706,7446,97.04178684655909
2e33306cb5f5536528c76748d28145.jpeg,51587,7596,85.2753600713358
b7816bcf1782d72567b2a8e0056d1d.jpeg,31832,6219,80.46305604423222
32db8449014572b6325c1cb55bd579.jpeg,52274,5792,88.91992194972644
99937ffe0af985fa4d388c884f8b8a.jpeg,25981,7087,72.72237404256957
0ee543ace0419767db4734e4741ad7.jpeg,14226,6006,57.78152678194854
dd9cbb23ce6a17110fbf27f3f3ac10.jpeg,72462,9875,86.37216748088653
cd5eeaa07160e4303e6008591f6b3c.jpeg,20804,6565,68.44356854451067
db4bf84a6359e57c63ba01d110757e.jpeg,25129,4986,80.15838274503562
5146ad32128a4ca0129197dc9cc1e7.jpeg,45429,5956,86.88943186070571
9bdc58e038478daf6ac269e676f4df.jpeg,73979,4804,93.50626529150165
36bcf3ab7b1637fa1a29659b9118fc.jpeg,23959,2752,88.51371092282649
91f1b2830af7032d50970558037077.jpeg,93839,5940,93.67000927119854
25528200ad82b77e8c8fc8569b7193.jpeg,79141,4869,93.84768956672268
e271e751c8cfa3cc0bf827e192d317.jpeg,94385,9329,90.11601419717115
da1f46fc6b3970898468323b67f385.jpeg,10499,3803,63.777502619297074
ffe35fbc55b39129d9d72b01d0dd47.jpeg,77089,2996,96.11358300146584
2096fee83867385989acb3375d7147.jpeg,30350,5145,83.0477759472817
d03bd54aea8c61d9b24cbb079187f5.jpeg,46726,7313,84.34918460814109
65b8678db18e69ac6cd91f52f427b2.jpeg,22357,5124,77.08100371248379
5938a45d4228c92bc3f682e8fd7a07.jpeg,40960,7080,82.71484375
be259811cd82eaea50f4af6a9db1e8.jpeg,24528,5390,78.02511415525115
d2dfa3b63c39e45905b6e21a6fa57b.jpeg,14400,4814,66.56944444444444
cf106fba70cbbfa1508af2873b2f98.jpeg,15399,4340,71.81635171115008
5de014586254f3e29cc7b76fee1e15.jpeg,1315537,26515,97.98447326072926
629e87d5a019035323babf1559156e.jpeg,33906,5368,84.16799386539256
f98143df03d7ed7401293d512f57ce.jpeg,8154,1927,76.3674270296787
636244ecad58e8afddbcac416f9e5d.jpeg,243560,4348,98.21481359829201
507ddbbdcf7048a61bc664aca159eb.jpeg,57555,3241,94.36886456432977
70c93d937d957bda2c26f8fb78e096.jpeg,40045,7240,81.92033961792983
d73ea572d5f537a3fcf2996f8815e2.jpeg,45838,4278,90.6671320738252
557c4ff014eacb0f8c04ceb1ed52af.jpeg,107654,9487,91.1875081278912
edc0106808adf870d3cc78c02e970d.jpeg,54901,3289,94.00921658986175
17a8469880a5327a2a7cae06be7eae.jpeg,115402,6329,94.51569296892602
c9c5d751764611b35b1c9b95cee15e.jpeg,22247,5842,73.74027958825909
b44059672df29c9153ae73c153edb0.jpeg,62367,5964,90.43725046899803
c25ca7844fd5a5c1811b0c5168021a.jpeg,31481,4145,86.83332803913471
aecd03100a610c64e48c160ec4de29.jpeg,31299,5781,81.52976133422794
809a8eafc9ad1239673db883fcb2be.jpeg,13759,3031,77.97078276037503
fb3e440cc0e257b74009b768a217bf.jpeg,143296,8163,94.30339995533721
6bea206176010e68ec549ab84ee38b.jpeg,27323,19253,29.535556124876482
89b06b30cc92e9f6f88712a4962a29.jpeg,13899,4642,66.6019138067487
f611cab68de86704f11c86fc9b4532.jpeg,170473,8366,95.09247798771653
7382dac08cc9f55775e4ae5f7e4696.jpeg,80960,6309,92.2072628458498
76d791f1bc292c77c31c908615854c.jpeg,7484,2057,72.51469802244789
342c075ba2ea338eb7d870bd265636.jpeg,7158,2898,59.51383067896061
9d9512fe882a426aeea8bb90e080d4.jpeg,19625,6575,66.49681528662421
e5c4aad9bfd02b4f3a717d32d7ae3d.jpeg,17485,2010,88.50443237060337
ed65d012ec82fa14a3f4e193800037.jpeg,14028,5708,59.30995152552039
540a4b3a7cc1f2abd3f6c9b768c4e0.jpeg,97231,6288,93.53292674147134
3824c4301a5eeff99fc2a5bf3ce8d4.jpeg,47270,6678,85.87264649883647
cab3f700f540ba387efe1d0832ca2c.jpeg,272860,15285,94.39822619658433
e80e7f1280239ff6862d6b4ffb3061.jpeg,61638,4841,92.14607871767416
394e82edbde3a055e6cc3d75a0b933.jpeg,5934,2577,56.57229524772498
4b791ffcbc76dd47e0da84b5d61b6f.jpeg,38181,5927,84.47657211702155
34a801f94d0910696fa78f2ec51fc8.jpeg,172598,6668,96.13668756300768
61cfa951d1edd180b1a0c9dc045108.jpeg,400202,7368,98.15892974048106
84e15d38513514d232cdc83ce4ad13.jpeg,152846,7132,95.33386545935124
5f586bf91f58a8a9ee3645f01d0a20.jpeg,103920,16243,84.36970746728252
9f0dab68642eb0619909059f4097c8.jpeg,8151,2514,69.15715863084284
a5936d7f1b50d4be409ae4c608295f.jpeg,45097,7194,84.04771936048961
ecae386d71bdf1c2981ff3f4c9649e.jpeg,147172,5402,96.32946484385617
94aa3b6b913d1ccb97cdd408544b16.jpeg,213446,9586,95.50893434404955
255cc628ce2a444c3aa84862d924c4.jpeg,30036,4309,85.65388200825677
7c6c8400fbea4b9b5066ebbe35399e.jpeg,43715,11255,74.2536886652179
b6c29bbaf1f4fd178745bc1513d78e.jpeg,51740,5133,90.07924236567453
1556f3e5d9a98bb27924ab29a9db41.jpeg,29310,7055,75.9297168201979
e4c8eca61d9e9c30b4f1cb62ff3145.jpeg,125370,6284,94.98763659567679
0caa9c291d2513a7a65a0823dbdfb9.jpeg,91729,4465,95.1324008764949
0315d23e05d669ff92cee364544c62.jpeg,101955,12722,87.52194595654946
008075a459a0a20629fdcc704d2def.jpeg,46760,5903,87.3759623609923
9229b65415dc66a15171543b0a9826.jpeg,84472,7033,91.6741642200966
a8af2af5f7b457369c9dab5d8cd31b.jpeg,84693,4901,94.21321714899696
92bb5e15f2e378a2117a63b323aa66.jpeg,23037,3780,83.59161349134003
6558819326003c8de45a79dd6d8f9f.jpeg,41229,8307,79.85156079458633
6e6000bfba49ce8ac4e235e7b7086d.jpeg,50181,7772,84.51206631992189
0b768a0623447e2bd4fef5c5852845.jpeg,146615,7718,94.73587286430447
93a02935ebe2b6b60d37ee1c55653b.jpeg,50799,12890,74.62548475363688
407ff29e4a8e32430a03e9dc6f193b.jpeg,59155,9234,84.39016144028399
c233ae7542547d3491ae3cce8d6408.jpeg,6881,3143,54.323499491353
7543526e2568943c0fba2a29a7f4b7.jpeg,106721,8232,92.2864291001771
26008bbbbe5670344a0cf9d54e3670.jpeg,10153,3705,63.50832266325224
388aa76d8f5cbe7d4accde8f4f35aa.jpeg,35705,8361,76.58311160901835
cb240ee79e37dcb2a031f5d48cf2b9.jpeg,89538,5482,93.8774598494494
86096f88f41fb391f7a1946ff33a78.jpeg,80782,5821,92.79418682379739
c225b2bb8d44d9ded831994930c5fa.jpeg,41335,3433,91.6946897302528
ff6a2e5e136524fa3a9ded13046a1a.jpeg,63156,18784,70.25777439989866
787e17e4a82415fa903eefde5eac0e.jpeg,210749,4771,97.73616956664088
43fe1bc188dc887f1935801996f906.jpeg,26772,6862,74.36874346331989
597bae8e2659bfa2fba2a705cdffb7.jpeg,56319,11513,79.55752055256663
56bdc85847f83ca5caf2485ecf932c.jpeg,161555,15108,90.64838599857634
cc0cf6b2716f6f4f56ebfdfa6d897b.jpeg,82843,7753,90.64133360694325
cee6f6b7053cc47eec2d59c0447730.jpeg,7905,2111,73.29538266919671
f29207320134f065e0defb7cccee32.jpeg,97233,4607,95.26189668116791
b794c09d3184ec8cdde9c682ee8be5.jpeg,91462,6124,93.30432310686405
cf39c284046e2e935205bf1d3613e9.jpeg,71541,6842,90.43625333724718
d861a4982fa4ac5da050c7aa79b06e.jpeg,24777,5888,76.2360253460871
3e636f9106e257d5321d4e574c7bd2.jpeg,732123,6402,99.12555677119829
7d368ffc6c57f866d8126c1364248e.jpeg,22206,7785,64.94190759254256
a2b16e5c11ba0e65e7694cf0cec958.jpeg,79669,6741,91.53874154313472
8add974316bac01a2be36a3cb9c30e.jpeg,22242,8601,61.329916374426766
a0cedc39d526642a18394deea35151.jpeg,52697,11342,78.47695314723798
186b185f49b030bcd416d46751db57.jpeg,50699,10416,79.4552160792126
240b73a7a96103782c33b0436bfd92.jpeg,30814,4651,84.90621146232232
556a1d3ea18edf53af3218d2955766.jpeg,63615,4103,93.55026330268018
767f0184d88aadb90c608a45d5f10f.jpeg,158868,7840,95.06508547976938
86620cac288138e9b03cc6954d625f.jpeg,700794,8903,98.72958387200804
f2b1fc3baf39e03ef6def1e32f79e3.jpeg,270941,6270,97.6858430433194
5ffc8304415f6f9087b431ecc965b8.jpeg,33283,6082,81.7264068743803
49d21ff83a3b6176a29ef60ffa81b2.jpeg,178407,8032,95.49793449808584
5fce3f8723e7140bf48de21f2861fc.jpeg,13607,5284,61.16704637319027
9b0a58c02ab293425eae47c39b3386.jpeg,185832,7065,96.19817900038746
2b3397c560d050a119c385daa57555.jpeg,17920,8579,52.12611607142856
c2c560b9eb238fecda3752c8184ae0.jpeg,70084,5708,91.85548770047372
d162c4771687d582d94eabd0258ea4.jpeg,37815,5361,85.82308607695359
1dd41089386fd53f5b949d64c73aac.jpeg,12449,5047,59.458591051490075
377b8e59c762fd46530b9ddee5e101.jpeg,283670,7392,97.39415518031515
21879b6c668e162c9c672711479970.jpeg,23282,3942,83.06846490851302
49d9653b78d8e4329dfae35fa893cb.jpeg,81851,10373,87.32697218115845
8d06a6811b9ce1f53e271621fd0a0b.jpeg,195573,7226,96.30521595516764
7f454ab06a8acfca8408f1f3aeb874.jpeg,13812,4928,64.32088039386042
f9753ba9e907cbfecc75b43ff49b0d.jpeg,338117,7559,97.76438333476281
68a61d124bd82ad578247e5cc75ad8.jpeg,86209,9411,89.08350636244475
d5b271245efc19b8fd95257abfadd6.jpeg,104332,8687,91.67369551048576
b23f379569457a01c945441403255f.jpeg,63890,8083,87.3485678509939
ba021ab3e859e20d3363cba30bf0ba.jpeg,56548,5414,90.42583292070454
3cf2fbb05c4985e8bea41f3296dc33.jpeg,27944,6193,77.83781849413111
e35e2726f3f2ac440e3021e9b73bca.jpeg,10989,3995,63.64546364546364
10f6f22347c301aa8d8d45fefa6e70.jpeg,25658,8532,66.74721334476577
1d3320be986aff961373411b5a314e.jpeg,65430,9633,85.27739569005044
b6fc6c9d660894bb3f408cc35db338.jpeg,14809,3120,78.93173070430144
cce069c9b0f003db3e6e13a996647c.jpeg,11040,3976,63.98550724637681
f43d0120a3fe4fc1f476c08abdb01c.jpeg,55155,5858,89.37902275405675
b18ee955949f8b490c6b7df9ea75c6.jpeg,28120,7977,71.63229018492177
01783228211630f4beb2a2f5125bff.jpeg,28679,10139,64.64660553017887
b360b6be412460c26234790949e179.jpeg,140157,4488,96.79787666688071
85fb2fc36e74b75a051aed36514cf0.jpeg,6478,2198,66.06977462179685
8d55a58dc225cf269fa9ad00420a24.jpeg,9321,2356,74.72374208775882
b3c3f69189800b947a165d2c78555f.jpeg,101810,5335,94.75984677340143
95962da529ef90d9c94b4e74d54891.jpeg,42399,5760,86.41477393334749
65fd70db0a6a989541c8911cc2cbaf.jpeg,141947,7860,94.46272200187393
63612bb06dea15602741d8bab9805a.jpeg,82744,8452,89.78536208063424
6d36fdb2b388521e2a489f4c2ed0d2.jpeg,184279,6033,96.72615979031795
3a62ecf80cb922831475f3af1f3b00.jpeg,64867,7106,89.04527725962353
fc308f998c6f8dc636988e267c74af.jpeg,43531,11321,73.99324619236866
c3f2e61e1b019d5fe2a667d3ae2102.jpeg,65989,7107,89.23002318568246
5f0109ac2e2875ea907866d6492464.jpeg,92183,16500,82.1008211926277
133abcd4772253865ec0315fc936a4.jpeg,107074,5791,94.59159086239424
7902ae06a04e0a1ff01116702710ed.jpeg,95952,7169,92.528555944639
6768d390c744f33e3d75db06931e32.jpeg,38373,8352,78.23469627081542
30feedc40858b46235b7d6fa26302e.jpeg,26910,4141,84.611668524712
9be8472a74ce2507d18418701e6cbb.jpeg,15000,4095,72.7
980acca458c1361fea2486c78b9bc6.jpeg,36179,9533,73.65046021172503
ea54742e7daeb11e5ca867d239f753.jpeg,21867,4428,79.75030868431884
04c0af946cbbefc15dbeb47ea0e21c.jpeg,73512,5402,92.65153988464469
e297e28540e8c548cc181b7f5e174d.jpeg,26158,7898,69.80656013456687
51f2f931ff9a67ec309ff87fa6507c.jpeg,121856,6638,94.55258665966386
